stock_code,company_name,corp_code,total_score,profitability_score,stability_score,efficiency_score,growth_score,valuation_score,financial_records,latest_year,analysis_date,매출액_amount,영업이익_amount,당기순이익_amount,총자산_amount,자기자본_amount,부채총계_amount,유동자산_amount,ROE,영업이익률,순이익률,부채비율,총자산회전율,성장성,가치평가,유동부채_amount,유동비율
035250,강원랜드,00255619,51,24,0,0,15,12,190,2023,2025-07-19 17:22:21,12568594403.0,282263014860.0,17551186569.0,4448655838228.0,127784355174.0,770755021966.0,150000000.0,13.7%,2245.8%,139.6%,603.2%,0.00회,추정값,추정값,69622912647.0,0.2%
017180,명문제약,00121039,51,7,10,7,15,12,158,2023,2025-07-19 17:22:26,169567372992.0,963765332.0,4524837269.0,236548793649.0,35177521750.0,147794261201.0,155112607809.0,12.9%,0.6%,2.7%,420.1%,0.72회,추정값,추정값,31421433146.0,493.7%
025440,DH오토웨어,00110583,51,4,10,10,15,12,177,2023,2025-07-19 17:22:23,393131714023.0,2775900843.0,690653217.0,177291360105.0,12538651285.0,107744859035.0,108444688180.0,5.5%,0.7%,0.2%,859.3%,2.22회,추정값,추정값,32555476569.0,333.1%
003410,쌍용씨앤이,00138224,51,20,0,4,15,12,260,2023,2025-07-19 17:22:12,1869406412741.0,151736615705.0,219736463096.0,3639543304965.0,94160273752.0,2060600860514.0,1373319090.0,233.4%,8.1%,11.8%,2188.4%,0.51회,추정값,추정값,934420101806.0,0.1%
035600,KG이니시스,00264547,51,17,0,7,15,12,197,2023,2025-07-19 17:22:19,1344791853182.0,106275402446.0,77423817626.0,1712145326379.0,78337366886.0,1016709892786.0,,98.8%,7.9%,5.8%,1297.9%,0.79회,추정값,추정값,181467829238.0,
036460,한국가스공사,00261285,51,24,0,0,15,12,263,2023,2025-07-19 17:22:12,9189976943.0,1553418857598.0,861873888679.0,57254666338284.0,6678622025464.0,47428628235286.0,5684589657.0,12.9%,16903.4%,9378.4%,710.2%,0.00회,추정값,추정값,99994783713.0,5.7%
067160,SOOP,00399694,51,20,0,4,15,12,217,2023,2025-07-19 17:22:17,344016008889.0,,96073845526.0,578068356015.0,48039016643.0,284722352753.0,,200.0%,,27.9%,592.7%,0.60회,추정값,추정값,10637478889.0,
006200,한국전자홀딩스,00159254,51,20,0,4,15,12,212,2023,2025-07-19 17:22:17,266806350932.0,24677103505.0,28809054750.0,503113632386.0,23401568000.0,116991494092.0,,123.1%,9.2%,10.8%,499.9%,0.53회,추정값,추정값,,
036930,주성엔지니어링,00252135,51,14,10,0,15,12,217,2023,2025-07-19 17:22:17,284745246660.0,28937462812.0,34000802285.0,,514747817845.0,,566229994914.0,6.6%,10.2%,11.9%,,,추정값,추정값,228965242758.0,247.3%
021040,대호특수강,00166175,51,4,10,10,15,12,199,2023,2025-07-19 17:22:19,300559957997.0,1660919750.0,2962332367.0,201687058135.0,30796793627.0,150100378683.0,63735224795.0,9.6%,0.6%,1.0%,487.4%,1.49회,추정값,추정값,24785352790.0,257.1%
026910,광진실업,00104120,51,20,0,4,15,12,91,2023,2025-07-19 17:22:33,53679071672.0,7043841565.0,5139724500.0,94658541157.0,1567646008.0,72708166628.0,2534100970.0,327.9%,13.1%,9.6%,4638.0%,0.57회,추정값,추정값,35376652773.0,7.2%
049830,승일,00135467,51,7,10,7,15,12,96,2023,2025-07-19 17:22:33,141948416534.0,597884268.0,417448069.0,173171829200.0,3066056000.0,27703493220.0,91573268549.0,13.6%,0.4%,0.3%,903.6%,0.82회,추정값,추정값,4628801246.0,1978.3%
003780,진양산업,00150439,51,17,0,7,15,12,196,2023,2025-07-19 17:22:20,86871531571.0,7569627807.0,8496471715.0,90029703398.0,5344091971.0,33019849000.0,2116616436.0,159.0%,8.7%,9.8%,617.9%,0.96회,추정값,추정값,7171406434.0,29.5%
005440,현대지에프홀딩스,00105280,51,20,0,4,15,12,226,2023,2025-07-19 17:22:15,2629493454000.0,86485227000.0,1100908213000.0,5051682271000.0,130652762000.0,1530728455000.0,64883000.0,842.6%,3.3%,41.9%,1171.6%,0.52회,추정값,추정값,664633258000.0,0.0%
041910,폴라리스AI파마,00463342,51,5,15,4,15,12,108,2023,2025-07-19 17:22:32,64214830710.0,5343807014.0,3823642695.0,121898737914.0,83281835340.0,6266010563.0,,4.6%,8.3%,6.0%,7.5%,0.53회,추정값,추정값,1395283254.0,
024890,대원화성,00112022,51,17,0,7,15,12,143,2023,2025-07-19 17:22:29,122178457757.0,6436352452.0,9745133278.0,138374975185.0,3395098446.0,85537345301.0,222584986.0,287.0%,5.3%,8.0%,2519.4%,0.88회,추정값,추정값,16153362212.0,1.4%
014820,동원시스템즈,00132637,51,17,0,7,15,12,224,2023,2025-07-19 17:22:16,1276650646414.0,80851256459.0,64200868643.0,1535857779602.0,81051608602.0,761806993435.0,574263206.0,79.2%,6.3%,5.0%,939.9%,0.83회,추정값,추정값,823156332.0,69.8%
003550,LG,00120021,51,20,4,0,15,12,259,2023,2025-07-19 17:22:12,144302000000.0,,1414258000000.0,30253085000000.0,2967691000000.0,3236596000000.0,857000000.0,47.7%,,980.1%,109.1%,0.00회,추정값,추정값,27376000000.0,3.1%
005870,휴니드,00111421,51,17,0,7,15,12,122,2023,2025-07-19 17:22:31,228843875014.0,17360970116.0,17876181009.0,299334914118.0,14368534796.0,137756656975.0,22429756878.0,124.4%,7.6%,7.8%,958.7%,0.76회,추정값,추정값,40068941717.0,56.0%
002900,TYM,00117230,51,17,0,7,15,12,183,2023,2025-07-19 17:22:22,836475030282.0,76461605327.0,60426831559.0,849110905422.0,219606466976.0,466443819251.0,,27.5%,9.1%,7.2%,212.4%,0.99회,추정값,추정값,71164545039.0,
060560,에이치씨홈센타,00288495,51,17,0,7,15,12,239,2023,2025-07-19 17:22:14,427496922550.0,39719633111.0,22939177941.0,444759073510.0,8921906659.0,214316328169.0,18279334.0,257.1%,9.3%,5.4%,2402.1%,0.96회,추정값,추정값,323898333.0,5.6%
025540,한국단자,00157070,51,17,0,7,15,12,154,2023,2025-07-19 17:22:27,1296939956432.0,111745138186.0,72904258707.0,1425051765454.0,3122088596.0,493288440467.0,16918678601.0,2335.1%,8.6%,5.6%,15800.0%,0.91회,추정값,추정값,99098869063.0,17.1%
049120,파인디앤씨,00350020,51,18,4,2,15,12,184,2023,2025-07-19 17:22:22,43483821914.0,,10154869634.0,108242051456.0,56034838672.0,78519298181.0,310751447.0,18.1%,,23.4%,140.1%,0.40회,추정값,추정값,16229863242.0,1.9%
002100,경농,00101433,51,17,0,7,15,12,186,2023,2025-07-19 17:22:21,347407788945.0,25209888376.0,18913766428.0,448592733973.0,10845875000.0,180131701890.0,232131077.0,174.4%,7.3%,5.4%,1660.8%,0.77회,추정값,추정값,1127827642.0,20.6%
054540,삼영엠텍,00250614,51,17,0,7,15,12,165,2023,2025-07-19 17:22:25,95749467252.0,6211629419.0,6031129689.0,111581334485.0,18508338853.0,43217179669.0,,32.6%,6.5%,6.3%,233.5%,0.86회,추정값,추정값,960224110.0,
019440,세아특수강,00133991,51,4,10,10,15,12,200,2023,2025-07-19 17:22:19,1029295896117.0,9048844451.0,3221982206.0,693805240728.0,39410869069.0,356275864726.0,1126161918.0,8.2%,0.9%,0.3%,904.0%,1.48회,추정값,추정값,6000000.0,18769.4%
064290,인텍플러스,00479787,51,20,0,4,15,12,237,2023,2025-07-19 17:22:14,74802246295.0,,12019536865.0,131883508110.0,397468744.0,76010927801.0,1238744645.0,3024.0%,,16.1%,19123.7%,0.57회,추정값,추정값,21667930060.0,5.7%
053700,삼보모터스,00351092,50,13,0,10,15,12,223,2023,2025-07-19 17:22:16,1440557265080.0,832681814.0,36467087752.0,1037465852411.0,118541705305.0,718621177575.0,2822116921.0,30.8%,0.1%,2.5%,606.2%,1.39회,추정값,추정값,182739966825.0,1.5%
010040,한국내화,00160205,50,13,0,10,15,12,150,2023,2025-07-19 17:22:28,411810116407.0,14730463885.0,14730463885.0,333192248433.0,27191009154.0,127475850405.0,604730918.0,54.2%,3.6%,3.6%,468.8%,1.24회,추정값,추정값,42894315407.0,1.4%
058650,세아홀딩스,00377610,50,13,0,10,15,12,280,2023,2025-07-19 17:22:11,6419203603021.0,200772104770.0,172857101293.0,5789382238682.0,411424095857.0,2681649312707.0,,42.0%,3.1%,2.7%,651.8%,1.11회,추정값,추정값,1034677514974.0,
064520,테크엘,00370255,50,11,12,0,15,12,142,2023,2025-07-19 17:22:29,21928276515.0,46844473.0,5504254842.0,110045505082.0,75262590841.0,29204304512.0,,7.3%,0.2%,25.1%,38.8%,0.20회,추정값,추정값,1784993601.0,
051500,CJ프레시웨이,00127954,50,13,0,10,15,12,162,2023,2025-07-19 17:22:26,3074242286759.0,99255535636.0,54475803309.0,1374744040154.0,84450284362.0,1005243973827.0,2000000000.0,64.5%,3.2%,1.8%,1190.3%,2.24회,추정값,추정값,2613558294.0,76.5%
005030,부산주공,00124151,50,13,0,10,15,12,119,2023,2025-07-19 17:22:31,241720629111.0,364369139.0,10453925848.0,232856662011.0,27588103134.0,218282472186.0,,37.9%,0.2%,4.3%,791.2%,1.04회,추정값,추정값,35575647359.0,
006260,LS,00105952,50,13,0,10,15,12,232,2023,2025-07-19 17:22:15,24480743000000.0,577396000000.0,435964000000.0,18245954000000.0,161000000000.0,11495353000000.0,,270.8%,2.4%,1.8%,7140.0%,1.34회,추정값,추정값,,
065650,하이퍼코퍼레이션,00391197,50,1,15,7,15,12,163,2023,2025-07-19 17:22:26,52042005467.0,,1960393378.0,55785622953.0,79541586901.0,18892784944.0,11989225.0,2.5%,,3.8%,23.8%,0.93회,추정값,추정값,1695665174.0,0.7%
018880,한온시스템,00161125,50,13,0,10,15,12,204,2023,2025-07-19 17:22:18,9559328248400.0,277278601609.0,50985227771.0,9244404434130.0,48060000000.0,6735917853522.0,116969427378.0,106.1%,2.9%,0.5%,14015.6%,1.03회,추정값,추정값,3159776655929.0,3.7%
038680,에스넷,00264635,50,13,0,10,15,12,225,2023,2025-07-19 17:22:16,477140534215.0,21100236482.0,22483268054.0,292747563284.0,9713414000.0,184904997491.0,,231.5%,4.4%,4.7%,1903.6%,1.63회,추정값,추정값,5938390257.0,
015360,INVENI,00105101,50,13,0,10,15,12,231,2023,2025-07-19 17:22:15,1430505844000.0,2665891000.0,52887397000.0,1358039481000.0,48327260000.0,855030228000.0,167192000.0,109.4%,0.2%,3.7%,1769.3%,1.05회,추정값,추정값,321262906000.0,0.1%
024070,WISCOM,00142865,50,1,15,7,15,12,300,2023,2025-07-19 17:22:10,112319254509.0,2854535881.0,488625721.0,122990006604.0,79377237952.0,12077939300.0,59863646.0,0.6%,2.5%,0.4%,15.2%,0.91회,추정값,추정값,782296383.0,7.7%
001430,세아베스틸지주,00106669,50,13,0,10,15,12,245,2023,2025-07-19 17:22:13,4083481175925.0,196690160681.0,128258301779.0,3665171000621.0,30172223578.0,1626121166492.0,4059307252.0,425.1%,4.8%,3.1%,5389.5%,1.11회,추정값,추정값,62085795299.0,6.5%
037070,파세코,00238153,50,13,0,10,15,12,162,2023,2025-07-19 17:22:26,147540869348.0,1237803585.0,778287253.0,133799799351.0,43462380.0,30815426586.0,651443527.0,1790.7%,0.8%,0.5%,70901.4%,1.10회,추정값,추정값,1428313564.0,45.6%
000300,DH오토넥스,00126089,50,21,0,2,15,12,222,2023,2025-07-19 17:22:16,32790275265.0,29945679316.0,5376494662.0,74273121353.0,69922093448.0,202256217483.0,169356000.0,7.7%,91.3%,16.4%,289.3%,0.44회,추정값,추정값,4902592536.0,3.5%
000440,중앙에너비스,00149770,50,1,15,7,15,12,117,2023,2025-07-19 17:22:32,55473865404.0,739276625.0,251207664.0,61533132670.0,35457245149.0,4503843144.0,703874000.0,0.7%,1.3%,0.5%,12.7%,0.90회,추정값,추정값,2488410699.0,28.3%
058850,KTcs,00372882,50,13,0,10,15,12,130,2023,2025-07-19 17:22:31,1035365640322.0,18723573550.0,14649772441.0,434900095454.0,23842500000.0,234849614972.0,2531418150.0,61.4%,1.8%,1.4%,985.0%,2.38회,추정값,추정값,47228464327.0,5.4%
033340,좋은사람들,00205003,50,1,12,10,15,12,134,2023,2025-07-19 17:22:30,82568061629.0,1288396956.0,2779833091.0,77079138754.0,67589857228.0,20773903084.0,,4.1%,1.6%,3.4%,30.7%,1.07회,추정값,추정값,7610381278.0,
066970,엘앤에프,00398701,50,3,10,10,15,12,303,2023,2025-07-19 17:22:10,4644090367589.0,222296651919.0,295687381185.0,3351444610588.0,,2241456006787.0,1190537488.0,,4.8%,6.4%,,1.39회,추정값,추정값,590762980.0,201.5%
047050,포스코인터내셔널,00124504,50,13,0,10,15,12,340,2023,2025-07-19 17:22:09,33132821374000.0,1163112035000.0,914622211000.0,16617748008000.0,1826225463000.0,9992986028000.0,7327000.0,50.1%,3.5%,2.8%,547.2%,1.99회,추정값,추정값,3717506773000.0,0.0%
009620,삼보산업,00125822,50,13,0,10,15,12,301,2023,2025-07-19 17:22:10,427122516114.0,620207119.0,16111349686.0,341270065360.0,8317110352.0,301926702741.0,36619830.0,193.7%,0.1%,3.8%,3630.2%,1.25회,추정값,추정값,52992873.0,69.1%
019770,서연탑메탈,00153278,50,13,0,10,15,12,140,2023,2025-07-19 17:22:29,173052825577.0,6949154558.0,7363653602.0,141596056672.0,8774547516.0,56970747412.0,,83.9%,4.0%,4.3%,649.3%,1.22회,추정값,추정값,986477384.0,
014530,극동유화,00105156,50,13,0,10,15,12,152,2023,2025-07-19 17:22:27,1157998807210.0,27841803020.0,14764361719.0,430015236625.0,1176300919.0,216137142605.0,3590000000.0,1255.2%,2.4%,1.3%,18374.3%,2.69회,추정값,추정값,58114247941.0,6.2%
051630,진양화학,00347734,50,15,4,4,15,12,117,2023,2025-07-19 17:22:32,28281407525.0,2147215622.0,2170695288.0,49908220791.0,13574516678.0,17339845335.0,,16.0%,7.6%,7.7%,127.7%,0.57회,추정값,추정값,10712747646.0,
007810,코리아써키트,00152686,50,13,0,10,15,12,224,2023,2025-07-19 17:22:16,1332234444242.0,32101224771.0,28266358679.0,1236457010706.0,83952700310.0,526566694739.0,859025961.0,33.7%,2.4%,2.1%,627.2%,1.08회,추정값,추정값,283817463797.0,0.3%
011560,세보엠이씨,00133876,50,13,0,10,15,12,143,2023,2025-07-19 17:22:29,871724995143.0,37561158354.0,30152168668.0,413164830644.0,2575228464.0,202895090244.0,1324880315.0,1170.9%,4.3%,3.5%,7878.7%,2.11회,추정값,추정값,11636906156.0,11.4%
038110,에코플라스틱,00139153,50,13,0,10,15,12,153,2023,2025-07-19 17:22:27,2160621914515.0,72420507238.0,43673048050.0,988358418257.0,55298948175.0,770529644599.0,,79.0%,3.4%,2.0%,1393.4%,2.19회,추정값,추정값,236753540639.0,
008290,원풍물산,00144021,50,8,8,7,15,12,114,2023,2025-07-19 17:22:32,28937832608.0,1916462598.0,2594251494.0,33444831395.0,26630564788.0,22048640759.0,,9.7%,6.6%,9.0%,82.8%,0.87회,추정값,추정값,2638824384.0,
065150,대산F&B,00390860,50,13,0,10,15,12,193,2023,2025-07-19 17:22:20,128819482459000.0,513875770000.0,5843435529000.0,56717158975000.0,12528240500000.0,33491838503000.0,,46.6%,0.4%,4.5%,267.3%,2.27회,추정값,추정값,9692476031000.0,
063080,컴투스홀딩스,00535746,50,13,10,0,15,12,221,2023,2025-07-19 17:22:16,153105317491.0,3351588285.0,5034756320.0,596634018445.0,1643553871.0,322266227358.0,3696483950.0,306.3%,2.2%,3.3%,19607.9%,0.26회,추정값,추정값,301472371.0,1226.1%
001390,KG케미칼,00101220,50,7,6,10,15,12,257,2023,2025-07-19 17:22:13,8933057023552.0,442583708062.0,350715471304.0,7818145771325.0,2718028556441.0,4181830349010.0,18204053736.0,12.9%,5.0%,3.9%,153.9%,1.14회,추정값,추정값,19810247778.0,91.9%
051380,피씨디렉트,00297934,50,13,0,10,15,12,114,2023,2025-07-19 17:22:32,304742791071.0,3282612470.0,765698199.0,91336931867.0,243839065.0,48553450344.0,,314.0%,1.1%,0.3%,19912.1%,3.34회,추정값,추정값,1539326219.0,
037440,희림,00236863,50,13,0,10,15,12,139,2023,2025-07-19 17:22:30,228652275391.0,7376354550.0,6175596065.0,193507326595.0,40885959.0,120217837288.0,,15104.4%,3.2%,2.7%,294032.1%,1.18회,추정값,추정값,52357475.0,
067170,오텍,00397289,50,13,0,10,15,12,156,2023,2025-07-19 17:22:27,959746785770.0,9765027665.0,17231699784.0,608353169841.0,57636108240.0,445626038304.0,266000000.0,29.9%,1.0%,1.8%,773.2%,1.58회,추정값,추정값,92001808097.0,0.3%
002360,SH에너지화학,00136457,50,13,0,10,15,12,147,2023,2025-07-19 17:22:28,134037726894.0,4115868315.0,3250023458.0,120793105133.0,3887562254.0,30661330140.0,,83.6%,3.1%,2.4%,788.7%,1.11회,추정값,추정값,695228822.0,
009470,삼화전기,00129271,50,13,0,10,15,12,132,2023,2025-07-19 17:22:30,202450938538.0,7828690534.0,5557236330.0,139238488628.0,9051047920.0,45172483589.0,1299567957.0,61.4%,3.9%,2.7%,499.1%,1.45회,추정값,추정값,8722045238.0,14.9%
032080,아즈텍WB,00201131,50,9,14,0,15,12,151,2023,2025-07-19 17:22:27,37089482391.0,75126221.0,2171976022.0,124569427561.0,15521805553.0,16201877395.0,57898977707.0,14.0%,0.2%,5.9%,104.4%,0.30회,추정값,추정값,92404540.0,62658.2%
038060,루멘스,00406329,50,1,12,10,15,12,158,2023,2025-07-19 17:22:26,171236881677.0,,4005286642.0,146455909675.0,111473692999.0,48651958356.0,38185161.0,3.6%,,2.3%,43.6%,1.17회,추정값,추정값,,
001970,에스지신성건설,00173661,50,13,0,10,15,12,131,2023,2025-07-19 17:22:31,213158959126.0,3680656993.0,9419531260.0,134008163068.0,42650564117.0,106646914457.0,215220251.0,22.1%,1.7%,4.4%,250.0%,1.59회,추정값,추정값,33834577149.0,0.6%
010690,화신,00166315,50,13,0,10,15,12,150,2023,2025-07-19 17:22:28,1802759833241.0,83728814908.0,77272797415.0,1196813984369.0,7709633192.0,751750658983.0,31048151635.0,1002.3%,4.6%,4.3%,9750.8%,1.51회,추정값,추정값,124969416541.0,24.8%
065130,탑엔지니어링,00366845,50,13,0,10,15,12,230,2023,2025-07-19 17:22:15,959380436380.0,21906235140.0,22088083412.0,562051371496.0,3577549733.0,232048661852.0,4508524706.0,617.4%,2.3%,2.3%,6486.2%,1.71회,추정값,추정값,14052412700.0,32.1%
004710,한솔테크닉스,00157399,50,13,0,10,15,12,216,2023,2025-07-19 17:22:17,1302679102712.0,2258314092.0,43872049914.0,954035007249.0,55284472282.0,479360236353.0,410195550.0,79.4%,0.2%,3.4%,867.1%,1.37회,추정값,추정값,140512549283.0,0.3%
008830,대동기어,00109310,50,13,0,10,15,12,152,2023,2025-07-19 17:22:27,281237511057.0,8088469997.0,2771025745.0,246206963409.0,4493760000.0,159149656619.0,365000000.0,61.7%,2.9%,1.0%,3541.6%,1.14회,추정값,추정값,32253767644.0,1.1%
053280,예스24,00362858,50,13,0,10,15,12,161,2023,2025-07-19 17:22:26,657843989388.0,,3622117451.0,449321381680.0,12500000000.0,229360710004.0,51402514.0,29.0%,,0.6%,1834.9%,1.46회,추정값,추정값,32642779737.0,0.2%
042370,비츠로테크,00103644,50,11,8,4,15,12,163,2023,2025-07-19 17:22:25,352892509069.0,28836092306.0,23166207719.0,508114914820.0,212035399093.0,143634428018.0,39191754.0,10.9%,8.2%,6.6%,67.7%,0.69회,추정값,추정값,34158393267.0,0.1%
012620,원일특강,00143907,50,13,0,10,15,12,165,2023,2025-07-19 17:22:25,379986386064.0,13440573213.0,7997353459.0,261393494642.0,222195389.0,106681278669.0,,3599.2%,3.5%,2.1%,48012.4%,1.45회,추정값,추정값,2531694126.0,
002070,비비안,00107677,50,13,0,10,15,12,173,2023,2025-07-19 17:22:24,217298020725.0,,7784352032.0,191082593771.0,157614309.0,102817066992.0,,4938.9%,,3.6%,65233.3%,1.14회,추정값,추정값,3760126636.0,
036580,팜스코,00260408,50,13,0,10,15,12,166,2023,2025-07-19 17:22:25,1854547688808.0,31480472700.0,34199036840.0,1119229511779.0,101047327388.0,878222193994.0,50394091.0,33.8%,1.7%,1.8%,869.1%,1.66회,추정값,추정값,34961525011.0,0.1%
012800,대창,00112651,50,13,0,10,15,12,185,2023,2025-07-19 17:22:21,1323045955936.0,9266044241.0,19410243054.0,759532652404.0,93952287212.0,509268660458.0,29542366.0,20.7%,0.7%,1.5%,542.1%,1.74회,추정값,추정값,93577485175.0,0.0%
005090,SGC에너지,00125150,50,13,0,10,15,12,185,2023,2025-07-19 17:22:21,3024051635225.0,106822963776.0,42126331319.0,2967510633959.0,68820014.0,2098714440145.0,,61212.3%,3.5%,1.4%,3049569.9%,1.02회,추정값,추정값,468312341136.0,
009180,한솔로지스틱스,00140946,50,13,0,10,15,12,184,2023,2025-07-19 17:22:22,726536824302.0,26257482894.0,25738482153.0,245120386642.0,51223035790.0,126703696180.0,42177395.0,50.2%,3.6%,3.5%,247.4%,2.96회,추정값,추정값,15210855779.0,0.3%
010090,이마트에브리데이,00164308,50,13,0,10,15,12,101,2023,2025-07-19 17:22:33,1407364019648.0,18757930696.0,4730982693.0,757113797174.0,13445466574.0,628502892949.0,2296515522.0,35.2%,1.3%,0.3%,4674.5%,1.86회,추정값,추정값,289452204785.0,0.8%
004090,한국석유,00157991,50,13,0,10,15,12,166,2023,2025-07-19 17:22:25,679233435585.0,15186111924.0,14849400988.0,353982211636.0,6347060000.0,176607401972.0,40889600.0,234.0%,2.2%,2.2%,2782.5%,1.92회,추정값,추정값,22540898769.0,0.2%
014130,한익스프레스,00129509,50,13,0,10,15,12,183,2023,2025-07-19 17:22:22,668410640663.0,15603643118.0,16295319464.0,427530518024.0,3945653748.0,342926253267.0,648168245.0,413.0%,2.3%,2.4%,8691.2%,1.56회,추정값,추정값,125850617201.0,0.5%
033530,SJG세종,00134510,50,13,0,10,15,12,202,2023,2025-07-19 17:22:19,1792324075283.0,6319685685.0,33723947188.0,1151805423714.0,36387364470.0,739910935731.0,3087931107.0,92.7%,0.4%,1.9%,2033.4%,1.56회,추정값,추정값,103972673204.0,3.0%
004140,동방,00115287,50,13,0,10,15,12,181,2023,2025-07-19 17:22:22,767794640132.0,35189702668.0,14826161332.0,599319321340.0,52599963000.0,455221060483.0,7835850805.0,28.2%,4.6%,1.9%,865.4%,1.28회,추정값,추정값,24282526561.0,32.3%
008370,원풍,00144012,50,1,15,7,15,12,181,2023,2025-07-19 17:22:22,73785384649.0,1015979691.0,60704362.0,96227950225.0,70006593113.0,7010332473.0,2895000.0,0.1%,1.4%,0.1%,10.0%,0.77회,추정값,추정값,3128698528.0,0.1%
013700,까뮤이앤씨,00129420,50,13,0,10,15,12,166,2023,2025-07-19 17:22:25,278827953382.0,6651260920.0,2607626820.0,255548356312.0,318349348.0,168253109752.0,152444449.0,819.1%,2.4%,0.9%,52851.7%,1.09회,추정값,추정값,44478039683.0,0.3%
050110,캠시스,00330044,50,13,0,10,15,12,180,2023,2025-07-19 17:22:22,500586465075.0,5.0,14107550361.0,260215961863.0,2418883855.0,177488603353.0,554292769.0,583.2%,0.0%,2.8%,7337.6%,1.92회,추정값,추정값,24152422019.0,2.3%
